# Joint PDF of model "actual" Chl-a vs CDOM, digitized from Fig. 10a of
# Dutkiewicz et al. (2018), Biogeosciences 15, 613-630,
# doi:10.5194/bg-15-613-2018, by robust/dutkiewicz2018_fig10.py.
# Bin centres on a regular log10 grid (40 bins per decade).
# count    : mean per-native-bin sample count from the colorbar (relative density)
# fraction : count normalized to sum to 1 over all listed bins
# CDOM in mmol C m-3; Chl in mg m-3.
log10_CDOM,log10_Chl,CDOM,Chl,count,fraction
-1.8375,-1.3625,0.0145378,0.043401,376.6,1.059252e-04
-1.8375,-1.3375,0.0145378,0.0459727,87.9979,2.475089e-05
-1.8375,-1.3125,0.0145378,0.0486968,8.1345,2.287963e-06
-1.8375,-1.2875,0.0145378,0.0515822,0.400952,1.127745e-07
-1.8125,-1.8375,0.0153993,0.0145378,0.721714,2.029941e-07
-1.8125,-1.8125,0.0153993,0.0153993,0.558469,1.570788e-07
-1.8125,-1.7875,0.0153993,0.0163117,4.83138,1.358908e-06
-1.8125,-1.7625,0.0153993,0.0172783,12.3191,3.464952e-06
-1.8125,-1.7375,0.0153993,0.0183021,51.7877,1.456614e-05
-1.8125,-1.7125,0.0153993,0.0193865,494.355,1.390457e-04
-1.8125,-1.6875,0.0153993,0.0205353,1309.79,3.683994e-04
-1.8125,-1.6625,0.0153993,0.021752,1466.45,4.124631e-04
-1.8125,-1.6375,0.0153993,0.0230409,1795.82,5.051048e-04
-1.8125,-1.6125,0.0153993,0.0244062,2706.73,7.613140e-04
-1.8125,-1.5875,0.0153993,0.0258523,2955.21,8.312019e-04
-1.8125,-1.5625,0.0153993,0.0273842,2957.24,8.317740e-04
-1.8125,-1.5375,0.0153993,0.0290068,3451.06,9.706670e-04
-1.8125,-1.5125,0.0153993,0.0307256,4155.6,1.168833e-03
-1.8125,-1.4875,0.0153993,0.0325462,3150.45,8.861160e-04
-1.8125,-1.4625,0.0153993,0.0344747,2297.59,6.462361e-04
-1.8125,-1.4375,0.0153993,0.0365174,1493.19,4.199832e-04
-1.8125,-1.4125,0.0153993,0.0386812,1010.23,2.841451e-04
-1.8125,-1.3875,0.0153993,0.0409732,691.176,1.944048e-04
-1.8125,-1.3625,0.0153993,0.043401,512.173,1.440573e-04
-1.8125,-1.3375,0.0153993,0.0459727,349.37,9.826601e-05
-1.8125,-1.3125,0.0153993,0.0486968,150.575,4.235185e-05
-1.8125,-1.2875,0.0153993,0.0515822,5.67086,1.595024e-06
-1.8125,-1.2625,0.0153993,0.0546387,0.962285,2.706588e-07
-1.7875,-1.8125,0.0163117,0.0153993,0.773265,2.174937e-07
-1.7875,-1.7875,0.0163117,0.0163117,1.27751,3.593214e-07
-1.7875,-1.7625,0.0163117,0.0172783,7.30701,2.055219e-06
-1.7875,-1.7375,0.0163117,0.0183021,14.4162,4.054800e-06
-1.7875,-1.7125,0.0163117,0.0193865,82.6911,2.325825e-05
-1.7875,-1.6875,0.0163117,0.0205353,531.271,1.494288e-04
-1.7875,-1.6625,0.0163117,0.021752,1255.53,3.531400e-04
-1.7875,-1.6375,0.0163117,0.0230409,1693,4.761832e-04
-1.7875,-1.6125,0.0163117,0.0244062,2271.24,6.388239e-04
-1.7875,-1.5875,0.0163117,0.0258523,3092.47,8.698087e-04
-1.7875,-1.5625,0.0163117,0.0273842,3511.19,9.875812e-04
-1.7875,-1.5375,0.0163117,0.0290068,3511.19,9.875812e-04
-1.7875,-1.5125,0.0163117,0.0307256,3855.85,1.084521e-03
-1.7875,-1.4875,0.0163117,0.0325462,3514.42,9.884889e-04
-1.7875,-1.4625,0.0163117,0.0344747,2868.8,8.068991e-04
-1.7875,-1.4375,0.0163117,0.0365174,1808.42,5.086474e-04
-1.7875,-1.4125,0.0163117,0.0386812,1361.27,3.828806e-04
-1.7875,-1.3875,0.0163117,0.0409732,1028.53,2.892924e-04
-1.7875,-1.3625,0.0163117,0.043401,669.171,1.882155e-04
-1.7875,-1.3375,0.0163117,0.0459727,491.048,1.381155e-04
-1.7875,-1.3125,0.0163117,0.0486968,367.765,1.034401e-04
-1.7875,-1.2875,0.0163117,0.0515822,139.158,3.914056e-05
-1.7875,-1.2625,0.0163117,0.0546387,29.7707,8.373496e-06
-1.7875,-1.2375,0.0163117,0.0578762,0.901149,2.534633e-07
-1.7625,-1.8125,0.0172783,0.0153993,0.51551,1.449958e-07
-1.7625,-1.7875,0.0172783,0.0163117,0.962285,2.706588e-07
-1.7625,-1.7625,0.0172783,0.0172783,3.76508,1.058992e-06
-1.7625,-1.7375,0.0172783,0.0183021,6.08591,1.711765e-06
-1.7625,-1.7125,0.0172783,0.0193865,19.1632,5.389973e-06
-1.7625,-1.6875,0.0172783,0.0205353,79.6243,2.239567e-05
-1.7625,-1.6625,0.0172783,0.021752,716.533,2.015368e-04
-1.7625,-1.6375,0.0172783,0.0230409,1339.88,3.768635e-04
-1.7625,-1.6125,0.0172783,0.0244062,2023.22,5.690639e-04
-1.7625,-1.5875,0.0172783,0.0258523,2736.07,7.695658e-04
-1.7625,-1.5625,0.0172783,0.0273842,3558.5,1.000888e-03
-1.7625,-1.5375,0.0172783,0.0290068,3645.87,1.025463e-03
-1.7625,-1.5125,0.0172783,0.0307256,3536.06,9.945746e-04
-1.7625,-1.4875,0.0172783,0.0325462,3424.63,9.632343e-04
-1.7625,-1.4625,0.0172783,0.0344747,2872.15,8.078388e-04
-1.7625,-1.4375,0.0172783,0.0365174,2141.03,6.022010e-04
-1.7625,-1.4125,0.0172783,0.0386812,1499.78,4.218384e-04
-1.7625,-1.3875,0.0172783,0.0409732,1215.57,3.418990e-04
-1.7625,-1.3625,0.0172783,0.043401,841.962,2.368158e-04
-1.7625,-1.3375,0.0172783,0.0459727,619.169,1.741517e-04
-1.7625,-1.3125,0.0172783,0.0486968,480.596,1.351757e-04
-1.7625,-1.2875,0.0172783,0.0515822,333.899,9.391478e-05
-1.7625,-1.2625,0.0172783,0.0546387,161.191,4.533769e-05
-1.7625,-1.2375,0.0172783,0.0578762,24.358,6.851092e-06
-1.7625,-1.2125,0.0172783,0.0613056,1.30519,3.671057e-07
-1.7375,-1.8875,0.0183021,0.0129569,0.751785,2.114522e-07
-1.7375,-1.7625,0.0183021,0.0172783,1.74584,4.910462e-07
-1.7375,-1.7375,0.0183021,0.0183021,2.94489,8.282996e-07
-1.7375,-1.7125,0.0183021,0.0193865,10.8214,3.043692e-06
-1.7375,-1.6875,0.0183021,0.0205353,16.3799,4.607133e-06
-1.7375,-1.6625,0.0183021,0.021752,160.254,4.507403e-05
-1.7375,-1.6375,0.0183021,0.0230409,610.262,1.716465e-04
-1.7375,-1.6125,0.0183021,0.0244062,1339.57,3.767767e-04
-1.7375,-1.5875,0.0183021,0.0258523,2157.14,6.067309e-04
-1.7375,-1.5625,0.0183021,0.0273842,3773.31,1.061306e-03
-1.7375,-1.5375,0.0183021,0.0290068,4275.79,1.202636e-03
-1.7375,-1.5125,0.0183021,0.0307256,3985.69,1.121043e-03
-1.7375,-1.4875,0.0183021,0.0325462,3810.59,1.071791e-03
-1.7375,-1.4625,0.0183021,0.0344747,3240.47,9.114358e-04
-1.7375,-1.4375,0.0183021,0.0365174,2435.52,6.850311e-04
-1.7375,-1.4125,0.0183021,0.0386812,1733.31,4.875223e-04
-1.7375,-1.3875,0.0183021,0.0409732,1526.51,4.293564e-04
-1.7375,-1.3625,0.0183021,0.043401,1257.8,3.537761e-04
-1.7375,-1.3375,0.0183021,0.0459727,852.384,2.397472e-04
-1.7375,-1.3125,0.0183021,0.0486968,633.019,1.780472e-04
-1.7375,-1.2875,0.0183021,0.0515822,453.107,1.274438e-04
-1.7375,-1.2625,0.0183021,0.0546387,343.417,9.659169e-05
-1.7375,-1.2375,0.0183021,0.0578762,188.183,5.292954e-05
-1.7375,-1.2125,0.0183021,0.0613056,65.1921,1.833637e-05
-1.7375,-1.1875,0.0183021,0.0649382,1.18372,3.329414e-07
-1.7375,-1.1625,0.0183021,0.068786,0.271613,7.639563e-08
-1.7375,-1.1375,0.0183021,0.0728618,0.300714,8.458088e-08
-1.7125,-1.7375,0.0193865,0.0183021,0.33176,9.331294e-08
-1.7125,-1.7125,0.0193865,0.0193865,3.24438,9.125366e-07
-1.7125,-1.6875,0.0193865,0.0205353,6.50618,1.829972e-06
-1.7125,-1.6625,0.0193865,0.021752,16.8039,4.726386e-06
-1.7125,-1.6375,0.0193865,0.0230409,71.4884,2.010731e-05
-1.7125,-1.6125,0.0193865,0.0244062,604.585,1.700495e-04
-1.7125,-1.5875,0.0193865,0.0258523,1266.59,3.562496e-04
-1.7125,-1.5625,0.0193865,0.0273842,2951.38,8.301249e-04
-1.7125,-1.5375,0.0193865,0.0290068,4594.98,1.292415e-03
-1.7125,-1.5125,0.0193865,0.0307256,4439.8,1.248767e-03
-1.7125,-1.4875,0.0193865,0.0325462,4155.6,1.168833e-03
-1.7125,-1.4625,0.0193865,0.0344747,3424.63,9.632343e-04
-1.7125,-1.4375,0.0193865,0.0365174,2673.26,7.518985e-04
-1.7125,-1.4125,0.0193865,0.0386812,2057.19,5.786199e-04
-1.7125,-1.3875,0.0193865,0.0409732,1943.68,5.466919e-04
-1.7125,-1.3625,0.0193865,0.043401,1590.35,4.473125e-04
-1.7125,-1.3375,0.0193865,0.0459727,1224.63,3.444484e-04
-1.7125,-1.3125,0.0193865,0.0486968,908.253,2.554613e-04
-1.7125,-1.2875,0.0193865,0.0515822,515.743,1.450614e-04
-1.7125,-1.2625,0.0193865,0.0546387,410.78,1.155388e-04
-1.7125,-1.2375,0.0193865,0.0578762,357.196,1.004674e-04
-1.7125,-1.2125,0.0193865,0.0613056,253.656,7.134508e-05
-1.7125,-1.1875,0.0193865,0.0649382,41.1681,1.157921e-05
-1.7125,-1.1625,0.0193865,0.068786,0.941366,2.647749e-07
-1.6875,-1.7875,0.0205353,0.0163117,0.925274,2.602489e-07
-1.6875,-1.7375,0.0205353,0.0183021,0.524942,1.476488e-07
-1.6875,-1.7125,0.0205353,0.0193865,1.58211,4.449955e-07
-1.6875,-1.6875,0.0205353,0.0205353,5.80372,1.632394e-06
-1.6875,-1.6625,0.0205353,0.021752,8.15584,2.293967e-06
-1.6875,-1.6375,0.0205353,0.0230409,21.4333,6.028471e-06
-1.6875,-1.6125,0.0205353,0.0244062,92.4287,2.599711e-05
-1.6875,-1.5875,0.0205353,0.0258523,477.064,1.341821e-04
-1.6875,-1.5625,0.0205353,0.0273842,1596.19,4.489564e-04
-1.6875,-1.5375,0.0205353,0.0290068,3058.14,8.601524e-04
-1.6875,-1.5125,0.0205353,0.0307256,4974.11,1.399052e-03
-1.6875,-1.4875,0.0205353,0.0325462,4720.61,1.327750e-03
-1.6875,-1.4625,0.0205353,0.0344747,3904.2,1.098123e-03
-1.6875,-1.4375,0.0205353,0.0365174,3398.48,9.558798e-04
-1.6875,-1.4125,0.0205353,0.0386812,2652.42,7.460360e-04
-1.6875,-1.3875,0.0205353,0.0409732,2077.22,5.842532e-04
-1.6875,-1.3625,0.0205353,0.043401,1766.06,4.967345e-04
-1.6875,-1.3375,0.0205353,0.0459727,1523.81,4.285961e-04
-1.6875,-1.3125,0.0205353,0.0486968,1271.22,3.575522e-04
-1.6875,-1.2875,0.0205353,0.0515822,848.344,2.386108e-04
-1.6875,-1.2625,0.0205353,0.0546387,542.593,1.526133e-04
-1.6875,-1.2375,0.0205353,0.0578762,408.597,1.149248e-04
-1.6875,-1.2125,0.0205353,0.0613056,365.063,1.026800e-04
-1.6875,-1.1875,0.0205353,0.0649382,240.449,6.763028e-05
-1.6875,-1.1625,0.0205353,0.068786,87.9081,2.472561e-05
-1.6875,-1.1375,0.0205353,0.0728618,6.23478,1.753636e-06
-1.6875,-1.1125,0.0205353,0.0771792,1.41333,3.975212e-07
-1.6875,-1.0875,0.0205353,0.0817523,0.416482,1.171425e-07
-1.6875,-1.0625,0.0205353,0.0865964,0.283025,7.960553e-08
-1.6625,-1.9375,0.021752,0.0115478,0.277582,7.807466e-08
-1.6625,-1.9125,0.021752,0.0122321,0.185055,5.204977e-08
-1.6625,-1.7375,0.021752,0.0183021,0.332221,9.344268e-08
-1.6625,-1.7125,0.021752,0.0193865,1.03268,2.904591e-07
-1.6625,-1.6875,0.021752,0.0205353,3.24702,9.132773e-07
-1.6625,-1.6625,0.021752,0.021752,4.13717,1.163647e-06
-1.6625,-1.6375,0.021752,0.0230409,11.3329,3.187568e-06
-1.6625,-1.6125,0.021752,0.0244062,30.0801,8.460525e-06
-1.6625,-1.5875,0.021752,0.0258523,93.0832,2.618121e-05
-1.6625,-1.5625,0.021752,0.0273842,745.178,2.095938e-04
-1.6625,-1.5375,0.021752,0.0290068,1478.58,4.158745e-04
-1.6625,-1.5125,0.021752,0.0307256,3704.59,1.041977e-03
-1.6625,-1.4875,0.021752,0.0325462,5303.9,1.491810e-03
-1.6625,-1.4625,0.021752,0.0344747,5528.19,1.554897e-03
-1.6625,-1.4375,0.021752,0.0365174,3900.74,1.097148e-03
-1.6625,-1.4125,0.021752,0.0386812,3249.93,9.140956e-04
-1.6625,-1.3875,0.021752,0.0409732,2506.36,7.049563e-04
-1.6625,-1.3625,0.021752,0.043401,1964.73,5.526140e-04
-1.6625,-1.3375,0.021752,0.0459727,1812.49,5.097934e-04
-1.6625,-1.3125,0.021752,0.0486968,1590.98,4.474899e-04
-1.6625,-1.2875,0.021752,0.0515822,1241.47,3.491852e-04
-1.6625,-1.2625,0.021752,0.0546387,829.891,2.334206e-04
-1.6625,-1.2375,0.021752,0.0578762,523.68,1.472936e-04
-1.6625,-1.2125,0.021752,0.0613056,401.739,1.129957e-04
-1.6625,-1.1875,0.021752,0.0649382,364.332,1.024745e-04
-1.6625,-1.1625,0.021752,0.068786,262.698,7.388810e-05
-1.6625,-1.1375,0.021752,0.0728618,62.0232,1.744505e-05
-1.6625,-1.1125,0.021752,0.0771792,13.0135,3.660266e-06
-1.6625,-1.0875,0.021752,0.0817523,0.938604,2.639980e-07
-1.6625,-1.0625,0.021752,0.0865964,1.06539,2.996580e-07
-1.6625,-1.0375,0.021752,0.0917276,0.51551,1.449958e-07
-1.6625,-1.0125,0.021752,0.0971628,0.185055,5.204977e-08
-1.6375,-1.9375,0.0230409,0.0115478,0.116405,3.274099e-08
-1.6375,-1.9125,0.0230409,0.0122321,0.0751785,2.114522e-08
-1.6375,-1.8875,0.0230409,0.0129569,0.970046,2.728415e-07
-1.6375,-1.6875,0.0230409,0.0205353,2.96678,8.344558e-07
-1.6375,-1.6625,0.0230409,0.021752,3.51849,9.896338e-07
-1.6375,-1.6375,0.0230409,0.0230409,6.02746,1.695323e-06
-1.6375,-1.6125,0.0230409,0.0244062,9.30418,2.616955e-06
-1.6375,-1.5875,0.0230409,0.0258523,22.4053,6.301852e-06
-1.6375,-1.5625,0.0230409,0.0273842,133.473,3.754138e-05
-1.6375,-1.5375,0.0230409,0.0290068,489.949,1.378063e-04
-1.6375,-1.5125,0.0230409,0.0307256,1665.43,4.684292e-04
-1.6375,-1.4875,0.0230409,0.0325462,3086.7,8.681860e-04
-1.6375,-1.4625,0.0230409,0.0344747,5373.32,1.511335e-03
-1.6375,-1.4375,0.0230409,0.0365174,4916.01,1.382711e-03
-1.6375,-1.4125,0.0230409,0.0386812,4179.05,1.175426e-03
-1.6375,-1.3875,0.0230409,0.0409732,3438.16,9.670384e-04
-1.6375,-1.3625,0.0230409,0.043401,2655.53,7.469132e-04
-1.6375,-1.3375,0.0230409,0.0459727,2007.34,5.645989e-04
-1.6375,-1.3125,0.0230409,0.0486968,1696.52,4.771736e-04
-1.6375,-1.2875,0.0230409,0.0515822,1575.16,4.430402e-04
-1.6375,-1.2625,0.0230409,0.0546387,1410.2,3.966412e-04
-1.6375,-1.2375,0.0230409,0.0578762,848.677,2.387046e-04
-1.6375,-1.2125,0.0230409,0.0613056,582.879,1.639445e-04
-1.6375,-1.1875,0.0230409,0.0649382,373.852,1.051521e-04
-1.6375,-1.1625,0.0230409,0.068786,393.274,1.106149e-04
-1.6375,-1.1375,0.0230409,0.0728618,256.186,7.205661e-05
-1.6375,-1.1125,0.0230409,0.0771792,108.777,3.059533e-05
-1.6375,-1.0875,0.0230409,0.0817523,10.2739,2.889713e-06
-1.6375,-1.0625,0.0230409,0.0865964,3.25207,9.146995e-07
-1.6375,-1.0375,0.0230409,0.0917276,1.07891,3.034608e-07
-1.6375,-1.0125,0.0230409,0.0971628,1.45735,4.099039e-07
-1.6375,-0.7375,0.0230409,0.183021,0.388018,1.091366e-07
-1.6375,-0.7125,0.0230409,0.193865,0.194009,5.456831e-08
-1.6125,-1.8875,0.0244062,0.0129569,0.207389,5.833164e-08
-1.6125,-1.7875,0.0244062,0.0163117,0.171837,4.833193e-08
-1.6125,-1.7625,0.0244062,0.0172783,0.627577,1.765166e-07
-1.6125,-1.7125,0.0244062,0.0193865,0.103102,2.899916e-08
-1.6125,-1.6875,0.0244062,0.0205353,0.57017,1.603699e-07
-1.6125,-1.6625,0.0244062,0.021752,2.59765,7.306331e-07
-1.6125,-1.6375,0.0244062,0.0230409,5.52463,1.553894e-06
-1.6125,-1.6125,0.0244062,0.0244062,6.04336,1.699796e-06
-1.6125,-1.5875,0.0244062,0.0258523,12.5668,3.534617e-06
-1.6125,-1.5625,0.0244062,0.0273842,33.5586,9.438925e-06
-1.6125,-1.5375,0.0244062,0.0290068,122.713,3.451516e-05
-1.6125,-1.5125,0.0244062,0.0307256,676.175,1.901855e-04
-1.6125,-1.4875,0.0244062,0.0325462,1496.07,4.207955e-04
-1.6125,-1.4625,0.0244062,0.0344747,3346.84,9.413535e-04
-1.6125,-1.4375,0.0244062,0.0365174,5039.71,1.417502e-03
-1.6125,-1.4125,0.0244062,0.0386812,5079.03,1.428563e-03
-1.6125,-1.3875,0.0244062,0.0409732,4255.08,1.196813e-03
-1.6125,-1.3625,0.0244062,0.043401,3353.02,9.430923e-04
-1.6125,-1.3375,0.0244062,0.0459727,2482.08,6.981263e-04
-1.6125,-1.3125,0.0244062,0.0486968,1842.17,5.181407e-04
-1.6125,-1.2875,0.0244062,0.0515822,1640.28,4.613565e-04
-1.6125,-1.2625,0.0244062,0.0546387,1406.18,3.955121e-04
-1.6125,-1.2375,0.0244062,0.0578762,1178.78,3.315520e-04
-1.6125,-1.2125,0.0244062,0.0613056,958.574,2.696150e-04
-1.6125,-1.1875,0.0244062,0.0649382,549.813,1.546440e-04
-1.6125,-1.1625,0.0244062,0.068786,402.304,1.131547e-04
-1.6125,-1.1375,0.0244062,0.0728618,397.305,1.117485e-04
-1.6125,-1.1125,0.0244062,0.0771792,287.675,8.091326e-05
-1.6125,-1.0875,0.0244062,0.0817523,78.0452,2.195151e-05
-1.6125,-1.0625,0.0244062,0.0865964,10.61,2.984232e-06
-1.6125,-1.0375,0.0244062,0.0917276,0.290276,8.164507e-08
-1.6125,-1.0125,0.0244062,0.0971628,1.34639,3.786933e-07
-1.6125,-0.9875,0.0244062,0.10292,0.364882,1.026290e-07
-1.6125,-0.9625,0.0244062,0.109018,0.103102,2.899916e-08
-1.6125,-0.9125,0.0244062,0.122321,0.712804,2.004880e-07
-1.6125,-0.8875,0.0244062,0.129569,0.160381,4.510980e-08
-1.6125,-0.8625,0.0244062,0.137246,0.0687347,1.933277e-08
-1.6125,-0.8375,0.0244062,0.145378,0.456256,1.283296e-07
-1.6125,-0.8125,0.0244062,0.153993,0.160381,4.510980e-08
-1.6125,-0.7375,0.0244062,0.183021,0.0751785,2.114522e-08
-1.6125,-0.7125,0.0244062,0.193865,0.0364502,1.025223e-08
-1.5875,-1.7875,0.0258523,0.0163117,0.668254,1.879575e-07
-1.5875,-1.7125,0.0258523,0.0193865,0.3733,1.049970e-07
-1.5875,-1.6625,0.0258523,0.021752,1.20122,3.378626e-07
-1.5875,-1.6375,0.0258523,0.0230409,1.28097,3.602932e-07
-1.5875,-1.6125,0.0258523,0.0244062,3.23247,9.091848e-07
-1.5875,-1.5875,0.0258523,0.0258523,4.9065,1.380035e-06
-1.5875,-1.5625,0.0258523,0.0273842,16.3796,4.607046e-06
-1.5875,-1.5375,0.0258523,0.0290068,26.0397,7.324089e-06
-1.5875,-1.5125,0.0258523,0.0307256,95.9258,2.698074e-05
-1.5875,-1.4875,0.0258523,0.0325462,414.25,1.165146e-04
-1.5875,-1.4625,0.0258523,0.0344747,1314.22,3.696451e-04
-1.5875,-1.4375,0.0258523,0.0365174,3052.2,8.584824e-04
-1.5875,-1.4125,0.0258523,0.0386812,4590.11,1.291044e-03
-1.5875,-1.3875,0.0258523,0.0409732,4984.41,1.401948e-03
-1.5875,-1.3625,0.0258523,0.043401,4608.07,1.296095e-03
-1.5875,-1.3375,0.0258523,0.0459727,3617.07,1.017361e-03
-1.5875,-1.3125,0.0258523,0.0486968,3106.06,8.736322e-04
-1.5875,-1.2875,0.0258523,0.0515822,2058.45,5.789726e-04
-1.5875,-1.2625,0.0258523,0.0546387,1620.83,4.558859e-04
-1.5875,-1.2375,0.0258523,0.0578762,1489.43,4.189262e-04
-1.5875,-1.2125,0.0258523,0.0613056,1428.74,4.018564e-04
-1.5875,-1.1875,0.0258523,0.0649382,1047.93,2.947481e-04
-1.5875,-1.1625,0.0258523,0.068786,665.328,1.871347e-04
-1.5875,-1.1375,0.0258523,0.0728618,434.198,1.221255e-04
-1.5875,-1.1125,0.0258523,0.0771792,379.463,1.067302e-04
-1.5875,-1.0875,0.0258523,0.0817523,329.441,9.266090e-05
-1.5875,-1.0625,0.0258523,0.0865964,124.744,3.508637e-05
-1.5875,-1.0375,0.0258523,0.0917276,30.7886,8.659801e-06
-1.5875,-1.0125,0.0258523,0.0971628,3.09164,8.695756e-07
-1.5875,-0.9875,0.0258523,0.10292,2.42546,6.822001e-07
-1.5875,-0.9625,0.0258523,0.109018,0.721714,2.029941e-07
-1.5875,-0.9375,0.0258523,0.115478,0.218701,6.151337e-08
-1.5875,-0.9125,0.0258523,0.122321,0.109351,3.075668e-08
-1.5875,-0.8625,0.0258523,0.137246,0.481143,1.353294e-07
-1.5875,-0.8375,0.0258523,0.145378,0.721714,2.029941e-07
-1.5875,-0.7875,0.0258523,0.163117,0.360857,1.014971e-07
-1.5625,-1.6625,0.0273842,0.021752,0.761852,2.142835e-07
-1.5625,-1.6375,0.0273842,0.0230409,1.4886,4.186948e-07
-1.5625,-1.6125,0.0273842,0.0244062,2.49989,7.031356e-07
-1.5625,-1.5875,0.0273842,0.0258523,2.50185,7.036864e-07
-1.5625,-1.5625,0.0273842,0.0273842,11.2084,3.152548e-06
-1.5625,-1.5375,0.0273842,0.0290068,15.5115,4.362872e-06
-1.5625,-1.5125,0.0273842,0.0307256,40.9918,1.152961e-05
-1.5625,-1.4875,0.0273842,0.0325462,114.416,3.218137e-05
-1.5625,-1.4625,0.0273842,0.0344747,520.538,1.464099e-04
-1.5625,-1.4375,0.0273842,0.0365174,1685.83,4.741664e-04
-1.5625,-1.4125,0.0273842,0.0386812,3281.3,9.229194e-04
-1.5625,-1.3875,0.0273842,0.0409732,4427.86,1.245408e-03
-1.5625,-1.3625,0.0273842,0.043401,5133.7,1.443940e-03
-1.5625,-1.3375,0.0273842,0.0459727,4741.33,1.333579e-03
-1.5625,-1.3125,0.0273842,0.0486968,4124.05,1.159959e-03
-1.5625,-1.2875,0.0273842,0.0515822,2711.61,7.626866e-04
-1.5625,-1.2625,0.0273842,0.0546387,1935.58,5.444140e-04
-1.5625,-1.2375,0.0273842,0.0578762,1609.45,4.526855e-04
-1.5625,-1.2125,0.0273842,0.0613056,1413.02,3.974364e-04
-1.5625,-1.1875,0.0273842,0.0649382,1255.35,3.530879e-04
-1.5625,-1.1625,0.0273842,0.068786,1046.48,2.943390e-04
-1.5625,-1.1375,0.0273842,0.0728618,638.216,1.795089e-04
-1.5625,-1.1125,0.0273842,0.0771792,388.004,1.091325e-04
-1.5625,-1.0875,0.0273842,0.0817523,393.519,1.106838e-04
-1.5625,-1.0625,0.0273842,0.0865964,280.657,7.893949e-05
-1.5625,-1.0375,0.0273842,0.0917276,117.797,3.313249e-05
-1.5625,-1.0125,0.0273842,0.0971628,19.9902,5.622586e-06
-1.5625,-0.9875,0.0273842,0.10292,4.63726,1.304307e-06
-1.5625,-0.9625,0.0273842,0.109018,2.20555,6.203471e-07
-1.5625,-0.9375,0.0273842,0.115478,1.50728,4.239466e-07
-1.5625,-0.9125,0.0273842,0.122321,1.12487,3.163878e-07
-1.5625,-0.8875,0.0273842,0.129569,0.245693,6.910527e-08
-1.5625,-0.8625,0.0273842,0.137246,0.874805,2.460535e-07
-1.5625,-0.8375,0.0273842,0.145378,0.721714,2.029941e-07
-1.5625,-0.7875,0.0273842,0.163117,0.433028,1.217965e-07
-1.5375,-1.9125,0.0290068,0.0122321,0.582027,1.637049e-07
-1.5375,-1.8625,0.0290068,0.0137246,0.693956,1.951866e-07
-1.5375,-1.6625,0.0290068,0.021752,0.0633082,1.780650e-08
-1.5375,-1.6375,0.0290068,0.0230409,0.240571,6.766470e-08
-1.5375,-1.6125,0.0290068,0.0244062,0.717923,2.019278e-07
-1.5375,-1.5875,0.0290068,0.0258523,2.63396,7.408456e-07
-1.5375,-1.5625,0.0290068,0.0273842,10.5542,2.968541e-06
-1.5375,-1.5375,0.0290068,0.0290068,13.7886,3.878287e-06
-1.5375,-1.5125,0.0290068,0.0307256,15.6339,4.397294e-06
-1.5375,-1.4875,0.0290068,0.0325462,28.8046,8.101774e-06
-1.5375,-1.4625,0.0290068,0.0344747,106.048,2.982775e-05
-1.5375,-1.4375,0.0290068,0.0365174,546.553,1.537271e-04
-1.5375,-1.4125,0.0290068,0.0386812,1674.44,4.709654e-04
-1.5375,-1.3875,0.0290068,0.0409732,2660.51,7.483123e-04
-1.5375,-1.3625,0.0290068,0.043401,4445.68,1.250423e-03
-1.5375,-1.3375,0.0290068,0.0459727,5206.88,1.464522e-03
-1.5375,-1.3125,0.0290068,0.0486968,5104.9,1.435837e-03
-1.5375,-1.2875,0.0290068,0.0515822,3829.28,1.077049e-03
-1.5375,-1.2625,0.0290068,0.0546387,3085.11,8.677379e-04
-1.5375,-1.2375,0.0290068,0.0578762,2246.87,6.319701e-04
-1.5375,-1.2125,0.0290068,0.0613056,1711.37,4.813516e-04
-1.5375,-1.1875,0.0290068,0.0649382,1580.12,4.444359e-04
-1.5375,-1.1625,0.0290068,0.068786,1366.4,3.843240e-04
-1.5375,-1.1375,0.0290068,0.0728618,1134.92,3.192146e-04
-1.5375,-1.1125,0.0290068,0.0771792,821.537,2.310710e-04
-1.5375,-1.0875,0.0290068,0.0817523,444.68,1.250737e-04
-1.5375,-1.0625,0.0290068,0.0865964,374.538,1.053451e-04
-1.5375,-1.0375,0.0290068,0.0917276,339.379,9.545590e-05
-1.5375,-1.0125,0.0290068,0.0971628,126.936,3.570283e-05
-1.5375,-0.9875,0.0290068,0.10292,16.9042,4.754592e-06
-1.5375,-0.9625,0.0290068,0.109018,7.10453,1.998267e-06
-1.5375,-0.9375,0.0290068,0.115478,5.02108,1.412261e-06
-1.5375,-0.9125,0.0290068,0.122321,2.83298,7.968215e-07
-1.5375,-0.8875,0.0290068,0.129569,1.49127,4.194451e-07
-1.5375,-0.8625,0.0290068,0.137246,0.240571,6.766470e-08
-1.5375,-0.8375,0.0290068,0.145378,0.116405,3.274099e-08
-1.5125,-1.9125,0.0307256,0.0122321,0.116405,3.274099e-08
-1.5125,-1.8625,0.0307256,0.0137246,0.124433,3.499898e-08
-1.5125,-1.6375,0.0307256,0.0230409,0.0687347,1.933277e-08
-1.5125,-1.6125,0.0307256,0.0244062,0.757354,2.130185e-07
-1.5125,-1.5875,0.0307256,0.0258523,2.45147,6.895178e-07
-1.5125,-1.5625,0.0307256,0.0273842,5.50694,1.548919e-06
